Doctor ID,Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration,MBBS,FCPS,BCS,MD,MS,MCPS,CCD,PGT,BDS,MPH,Gynae Problems,Cardiac Medicine,General Medicine,Aesthetic Medicine,Adolescent Medicine,Infectious Diseases,Geriatric Medicine,Polycystic Ovary Syndrome (Pcos),Hormone Dirtubances,Health Checkup (Pediatric)
1913,Dr. Rehena Nasrin,"['MBBS', 'BCS', 'FCPS', 'MCPS']",GYNECOLOGIST & OBSTETRICIAN,23,Super Medical Hospital Ltd.,Dhaka,"['Embolization', 'Gynae Problems', 'Hormone Dirtubances', 'Hysteroscopy', 'Ovarian Cystectomy', 'Ovarian Cysts', 'Pelvic Inflammatory Disease (Pid)', 'Polycystic Ovary Syndrome (Pcos)', 'Premenstrual Syndrome (Pms)', 'Sexually Transmitted Disease (Std) Treatment', 'Uterine Fibroids', 'Vaginal Infection Treatment', 'Female Sexual Dysfunction']",1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1914,Dr. Rukhshana Khatun,"['MBBS', 'BCS', 'FCPS']",GYNECOLOGIST & OBSTETRICIAN,19,Super Medical Hospital Ltd.,Dhaka,"['Embolization', 'Female Sexual Dysfunction', 'Gynae Problems', 'Hormone Dirtubances', 'Hysteroscopy', 'Ovarian Cystectomy', 'Ovarian Cysts', 'Pelvic Inflammatory Disease (Pid)', 'Polycystic Ovary Syndrome (Pcos)', 'Premenstrual Syndrome (Pms)', 'Sexually Transmitted Disease (Std) Treatment', 'Uterine Fibroids', 'Vaginal Infection Treatment', 'Pregnancy Care & Check-Up']",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1915,Dr. Mohammad Ruknuzzaman,"['MBBS', 'BCS', 'DEM']",DIABETES SPECIALIST,23,Super Medical Hospital Ltd.,Dhaka,"['Adrenal Disorders', 'Adrenal Gland Disorders', 'Goiter Treatment', 'Growth Hormone Disorders', 'Hyperlipidemia', 'Hyperthyroidism', 'Hypopituitarism', 'Hypothyroidism', 'Obesity', 'Osteoporosis Treatment', 'Parathyroid Diseases', 'Pituitary Stalk Lesions', 'Thyroid Disorder Treatment', 'Thyroid Disorders In Pregnancy', 'Thyroid Swelling', 'Thyroid Storm']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,Dr. Mohammad Ruknuzzaman,"['MBBS', 'BCS', 'DEM']",MEDICINE SPECIALIST,23,Super Medical Hospital Ltd.,Dhaka,"['Adrenal Disorders', 'Adrenal Gland Disorders', 'Goiter Treatment', 'Growth Hormone Disorders', 'Hyperlipidemia', 'Hyperthyroidism', 'Hypopituitarism', 'Hypothyroidism', 'Obesity', 'Osteoporosis Treatment', 'Parathyroid Diseases', 'Pituitary Stalk Lesions', 'Thyroid Disorder Treatment', 'Thyroid Disorders In Pregnancy', 'Thyroid Swelling', 'Thyroid Storm']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,Dr. Mohammad Ruknuzzaman,"['MBBS', 'BCS', 'DEM']",ENDOCRINOLOGIST,23,Super Medical Hospital Ltd.,Dhaka,"['Adrenal Disorders', 'Adrenal Gland Disorders', 'Goiter Treatment', 'Growth Hormone Disorders', 'Hyperlipidemia', 'Hyperthyroidism', 'Hypopituitarism', 'Hypothyroidism', 'Obesity', 'Osteoporosis Treatment', 'Parathyroid Diseases', 'Pituitary Stalk Lesions', 'Thyroid Disorder Treatment', 'Thyroid Disorders In Pregnancy', 'Thyroid Swelling', 'Thyroid Storm']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,Dr. Ranada Prasad Roy,"['MBBS', 'MPH']",ONCOLOGIST,16,Super Medical Hospital Ltd.,Dhaka,"['Adnexal Tumors', 'Adrenal Cancer', 'Bladder Cancer', 'Bone-Marrow Transfusion', 'Colorectal Cancer', 'Gynecologic Oncology', ""Hodgkin'S Lymphoma"", 'Leukemia', 'Melanoma Treatment', 'Multiple Myeloma', 'Neuroblastoma', 'Pediatric Oncology', 'Soft Tissue Sarcoma', 'Thymic Carcinoma', 'Salivary Gland Tumors']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1917,Dr. Debashis Sarkar,"['MBBS', 'BCS', 'MD', 'MACP']",GASTROENTEROLOGIST,21,Super Medical Hospital Ltd.,Dhaka,"['Acidity Treatment', 'Celiac Disease', 'Constipation', 'Diarrhea', 'Diverticulitis', 'Gastritis Treatment', 'Gastroesophageal Reflux Disease (Gerd)', 'Gastrointestinal Bleeding', 'Gastrointestinal Motility Disorders', 'Gastroscopy', 'Inflammatory Bowel Disease (Ibd)', 'Irritable Bowel Syndrome (Ibs)', 'Lactose Intolerance', 'Malabsorption Syndromes', 'Peptic Ulcers', 'Stomach Ache']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,Dr. Md. Shariful Hasan,"['MBBS', 'BCS', 'MD', 'FCPS', 'MRCP', ' PACES)']",GASTROENTEROLOGIST,19,Super Medical Hospital Ltd.,Dhaka,"['Acidity Treatment', 'Celiac Disease', 'Constipation', 'Diarrhea', 'Diverticulitis', 'Gastritis Treatment', 'Gastroesophageal Reflux Disease (Gerd)', 'Gastrointestinal Bleeding', 'Gastrointestinal Motility Disorders', 'Gastroscopy', 'Inflammatory Bowel Disease (Ibd)', 'Irritable Bowel Syndrome (Ibs)', 'Lactose Intolerance', 'Malabsorption Syndromes', 'Peptic Ulcers', 'Stomach Ache']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,Dr. Md. Hasan Ali,"['MBBS', 'BCS', 'MD', 'FCPS']",NEUROLOGIST,25,Super Medical Hospital Ltd.,Dhaka,"['Autism', 'Brain Mapping', 'Cerebrovascular Disease', 'Confusion', 'Dementia Treatment', 'Epilepsy', 'Headache Disorders', 'Laminectomy', 'Movement Condition Or Imbalance', 'Numbness Or Tingling', ""Parkinson'S Disease"", 'Seizure Disorders', 'Vertigo/Dizziness', 'Meningitis']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,Assoc. Prof. Dr. A.S.M. Hasan Ali Masum,"['MBBS', 'MD', 'CCD']",NEUROMEDICINE SPECIALIST,26,Super Medical Hospital Ltd.,Dhaka,"['Autism', 'Brain Mapping', 'Cerebrovascular Disease', 'Confusion', 'Dementia Treatment', 'Epilepsy', 'Headache Disorders', 'Laminectomy', 'Meningitis', 'Movement Condition Or Imbalance', 'Numbness Or Tingling', ""Parkinson'S Disease"", 'Seizure Disorders', 'Vertigo/Dizziness', 'Cerebral Stroke']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,Dr. Mohammad Maknunur Rahman Khan,"['MBBS', 'D-CARD']",CARDIOLOGIST,26,Super Medical Hospital Ltd.,Dhaka,"['Abnormal Heartbeat', 'Anticoagulation Therapy', 'Antiplatelet Therapy', 'Cardiac Medicine', 'Cardiac Rehabilitation', 'Cardiogenic Shock', 'Cardiomyopathy', 'Coronary Artery Disease (Cad)', 'Healthy Heart Diet', 'Heart Abnormalities', 'Heart Attack', 'Heart Infection (Endocarditis)', 'High Cholesterol', 'Hypertension (High Blood Pressure)', 'General Cardiac Check-Up']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1922,Asst. Prof. Dr. Md. Alauddin,"['MBBS', 'BCS', 'MD', 'FCPS']",MEDICINE SPECIALIST,21,Super Medical Hospital Ltd.,Dhaka,"['Aesthetic Medicine', ""Alzheimer'S Disease"", 'Arthritis Problem', 'General Medicine', 'Geriatric Medicine', 'Heart Diseases', 'Infectious Diseases', 'Influenza (Common Cold)', 'Neonatal Medicine', ""Parkinson'S Disease"", 'Pediatric Medicine', 'Trauma And Wound Care', 'Trouble Sleeping', 'Vaccination / Immunization', 'Adolescent Medicine']",1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
1922,Asst. Prof. Dr. Md. Alauddin,"['MBBS', 'BCS', 'MD', 'FCPS']",RESPIRATORY SPECIALIST,21,Super Medical Hospital Ltd.,Dhaka,"['Aesthetic Medicine', ""Alzheimer'S Disease"", 'Arthritis Problem', 'General Medicine', 'Geriatric Medicine', 'Heart Diseases', 'Infectious Diseases', 'Influenza (Common Cold)', 'Neonatal Medicine', ""Parkinson'S Disease"", 'Pediatric Medicine', 'Trauma And Wound Care', 'Trouble Sleeping', 'Vaccination / Immunization', 'Adolescent Medicine']",1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
1923,Dr. Kshitish Chandra Talukdar,"['MBBS', 'BCS', 'FCPS']",MEDICINE SPECIALIST,24,Super Medical Hospital Ltd.,Dhaka,"['Aesthetic Medicine', ""Alzheimer'S Disease"", 'Arthritis Problem', 'General Medicine', 'Geriatric Medicine', 'Heart Diseases', 'Infectious Diseases', 'Influenza (Common Cold)', 'Neonatal Medicine', ""Parkinson'S Disease"", ""Parkinson'S Disease Treatment"", 'Pediatric Medicine', 'Trauma And Wound Care', 'Trouble Sleeping', 'Vaccination / Immunization', 'Adolescent Medicine']",1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
1924,Maj. Dr. Md. Faysal Huda A. M. C.,"['MBBS', 'FCPS']",MEDICINE SPECIALIST,23,Super Medical Hospital Ltd.,Dhaka,"['Aesthetic Medicine', ""Alzheimer'S Disease"", 'Arthritis Problem', 'General Medicine', 'Geriatric Medicine', 'Heart Diseases', 'Infectious Diseases', 'Influenza (Common Cold)', 'Neonatal Medicine', ""Parkinson'S Disease"", 'Pediatric Medicine', 'Trauma And Wound Care', 'Trouble Sleeping', 'Vaccination / Immunization', 'Adolescent Medicine']",1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
1925,Prof. Dr. Md. Nure Alam Khan,"['MBBS', 'BCS', 'FCPS', 'FACP']",MEDICINE SPECIALIST,28,Popular Diagnostic Centre Ltd. | Shyamoli,Dhaka,"['Aesthetic Medicine', ""Alzheimer'S Disease"", 'Arthritis Problem', 'General Medicine', 'Geriatric Medicine', 'Heart Diseases', 'Infectious Diseases', 'Influenza (Common Cold)', 'Neonatal Medicine', ""Parkinson'S Disease"", 'Pediatric Medicine', 'Trauma And Wound Care', 'Trouble Sleeping', 'Vaccination / Immunization', 'Adolescent Medicine']",1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
1926,Dr. Shamsuddoha,"['MBBS', 'MCPS', 'DA']",ANESTHESIOLOGIST,23,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Asthma', 'Cardiac Anesthesia', 'Epilepsy', 'General Anesthesia', 'Geriatric Anesthesia', 'Hypertension (High Blood Pressure)', 'Maxillary Nerve Block', 'Neuro Anesthesia', 'Ob-Gyn Anesthesia', 'Obstructive Sleep Apnea (Osa)', 'Pain Management', 'Pediatric Anesthesia', 'Regional Anesthesia', 'Spinal Anesthesia', 'Stroke', 'Trauma Anesthesia', 'Proxymetacaine Anesthesia']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,Dr. Md. A. Maleque,"['MBBS', 'DA', 'MCPS']",ANESTHESIOLOGIST,27,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Asthma', 'Cardiac Anesthesia', 'Epilepsy', 'General Anesthesia', 'Geriatric Anesthesia', 'Hypertension (High Blood Pressure)', 'Neuro Anesthesia', 'Ob-Gyn Anesthesia', 'Obstructive Sleep Apnea (Osa)', 'Pain Management', 'Pediatric Anesthesia', 'Regional Anesthesia', 'Spinal Anesthesia', 'Stroke', 'Trauma Anesthesia', 'Maxillary Nerve Block']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,Dr. Mohammad Mofizur Rahman,"['MBBS', 'FCGP']",CARDIOLOGIST,19,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Abnormal Heartbeat', 'Anticoagulation Therapy', 'Antiplatelet Therapy', 'Cardiac Medicine', 'Cardiac Rehabilitation', 'Cardiogenic Shock', 'Cardiomyopathy', 'Coronary Artery Disease (Cad)', 'Healthy Heart Diet', 'Heart Abnormalities', 'Heart Attack', 'Heart Infection (Endocarditis)', 'High Cholesterol', 'Hypertension (High Blood Pressure)', 'General Cardiac Check-Up']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1929,Dr. Md. Tarikul Ahasan,"['MBBS', 'DO']",OPHTHALMOLOGIST,19,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Amblyopia', 'Anophthalmia (Absent Eye)', 'Cataracts', 'Congenital Aniridia', 'Congenital Glaucoma', 'Congenital Ptosis', 'Eye Problems', 'Glaucoma', 'Nystagmus', 'Pediatric Ocular Allergies', 'Retinal Detachment', 'Retinopathy Of Prematurity (Rop)', 'Strabismus', 'Strabismus (Crossed Eyes)', 'Microphthalmia (Small Eye)']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,Dr. Shifat Toufique,"['MBBS', 'FCPS']",OPHTHALMOLOGIST,17,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Amblyopia', 'Anophthalmia (Absent Eye)', 'Cataracts', 'Congenital Aniridia', 'Congenital Glaucoma', 'Congenital Ptosis', 'Eye Problems', 'Glaucoma', 'Nystagmus', 'Pediatric Ocular Allergies', 'Retinal Detachment', 'Retinopathy Of Prematurity (Rop)', 'Strabismus', 'Strabismus (Crossed Eyes)', 'Microphthalmia (Small Eye)']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,Dr. Sidratul Muntaha Naznin,"['MBBS', 'MCPS', 'FCPS']",OPHTHALMOLOGIST,20,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Amblyopia', 'Anophthalmia (Absent Eye)', 'Cataracts', 'Congenital Aniridia', 'Congenital Glaucoma', 'Congenital Ptosis', 'Eye Problems', 'Glaucoma', 'Nystagmus', 'Pediatric Ocular Allergies', 'Retinal Detachment', 'Retinopathy Of Prematurity (Rop)', 'Strabismus', 'Strabismus (Crossed Eyes)', 'Microphthalmia (Small Eye)']",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,Dr. Riffat Rashid,"['MBBS', 'MS']",OPHTHALMOLOGIST,18,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,Dr. Sadia Sultana,"['MBBS', 'FCPS']",OPHTHALMOLOGIST,19,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,Dr. Md. Fahim Hossain,"['MBBS', 'DO']",OPHTHALMOLOGIST,15,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Lens For Keratoconus', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Color Vision Deficiency']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,Dr. Mahjabeen Chowdhury,['MBBS'],OPHTHALMOLOGIST,12,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Lens For Keratoconus', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Color Vision Deficiency']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,Dr. Mominul Islam,"['MBBS', 'DO', 'MCPS']",OPHTHALMOLOGIST,25,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,Dr. Tania Rahman Chhara,"['MBBS', 'DO', 'FCPS']",OPHTHALMOLOGIST,17,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,Dr. Salma Manjur,"['MBBS', 'DO']",OPHTHALMOLOGIST,14,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,Dr. Bipul Kumer Sarker,"['MBBS', 'FCPS', 'FICO (UK)', 'MRCS ED. (UK)', 'FRCS']",OPHTHALMOLOGIST,22,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,Dr. Tamanna Rahman Sweety,"['MBBS', 'DO']",OPHTHALMOLOGIST,15,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,Dr. Saleha Sultana,"['MBBS', 'MS']",OPHTHALMOLOGIST,17,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Lens For Keratoconus', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Color Vision Deficiency']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,Dr. Muliha Rahman,"['MBBS', 'DO', 'MCPS', 'FCPS']",OPHTHALMOLOGIST,22,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Lens For Keratoconus', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Color Vision Deficiency']",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,Dr. Md. Raquib Rahman,"['MBBS', 'DO']",OPHTHALMOLOGIST,14,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Lens For Keratoconus', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Color Vision Deficiency']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,Dr. Monira Sultana,"['MBBS', 'FCPS']",OPHTHALMOLOGIST,16,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment Surgery', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,Dr. Ashim Kumer Paul,"['MBBS', 'DO']",OPHTHALMOLOGIST,18,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,Dr. Mahmood Mujtaba,"['MBBS', 'FCPS']",OPHTHALMOLOGIST,26,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Lens For Keratoconus', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Color Vision Deficiency']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,Dr. Ahmed Zahir Bin Zia,"['MBBS', 'DO']",OPHTHALMOLOGIST,20,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,Assoc. Prof. Dr. Muntakim Shahid,"['MBBS', 'DO', 'FCPS']",OPHTHALMOLOGIST,18,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,Dr. Abdus Salam,"['MBBS', 'DO']",OPHTHALMOLOGIST,23,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,Dr. Md. Rajeeb Alam,"['MBBS', 'DO']",OPHTHALMOLOGIST,27,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,Dr. Md. Abdul Muyeed,"['MBBS', 'DO']",OPHTHALMOLOGIST,18,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Ptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Treatment For Keratoconus', 'Color Vision Deficiency']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,Asso. Prof. Dr. ASM Moin Uddin,"['MBBS', 'DO']",OPHTHALMOLOGIST,27,Ispahani Islamia Eye Institute and Hospital,Dhaka,"['Age-Related Macular Degeneration Treatment', 'Allergic Conjunctivitis', 'Amblyopia (Lazy Eye)', 'Cataracts', 'Diabetic Retinopathy Screening/ Treatment', 'Dry Eyes', 'Glaucoma', 'Injuries And Trauma', 'Lens For Keratoconus', 'Onychocryptosis', 'Refractive Errors', 'Retinal Detachment', 'Strabismus', 'Color Vision Deficiency']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,Dr. Sharmin Siddique,"['MBBS', 'FCPS']",GYNECOLOGIST & OBSTETRICIAN,15,Dhaka Paediatric-Neonatal & General Hospital.,Dhaka,"['Embolization', 'Female Sexual Dysfunction', 'Gynae Problems', 'Hormone Dirtubances', 'Hysteroscopy', 'Ovarian Cystectomy', 'Ovarian Cysts', 'Pelvic Inflammatory Disease (Pid)', 'Polycystic Ovary Syndrome (Pcos)', 'Premenstrual Syndrome (Pms)', 'Sexually Transmitted Disease (Std) Treatment', 'Uterine Fibroids', 'Vaginal Infection Treatment', 'Pregnancy Care & Check-Up']",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
